custom_id,pilot_row_id,category,explanation_id,candidate_index,candidate_rank_by_market_error,num_candidates_for_prompt,is_best_candidate,is_recommended_candidate,is_positive_improvement,schema_valid,market_delta,explanation_delta,posterior,posterior_error_to_market,improvement_vs_persistence,delta_error,direction_match,selected_evidence_count,evidence_weights_count,confidence,has_evidence_irrelevance,selected_with_irrelevance,top_posterior_selected,top_prior_selected,posterior_top_k_selected,prior_top_k_selected,random_candidate_selected,magnitude,class_source_credibility,class_base_rate_calibration,class_resolution_rule,class_causal_chain,class_direct_resolution,class_trend_continuation,class_overreaction_correction,class_underreaction_correction,class_evidence_irrelevance,class_market_microstructure,class_other,magnitude_none,magnitude_small,magnitude_moderate,magnitude_large,dataset,confidence_raw,confidence_out_of_bounds,prior,market_after,abs_market_delta,abs_explanation_delta,market_direction,candidate_direction,market_move_bin,valid_candidate_count_bin,selector,_metric,confidence_z,posterior_z,abs_explanation_delta_z,selected_evidence_count_z,evidence_weights_count_z,selector_score
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1167__mixed_blind__neutral_forecaster__s00,kalshi_train_1167,Politics,E2,1,1,5,True,False,False,True,-0.1714,0.0,0.29,0.1714,0.0,0.1714,False,2.0,0.0,0.8,True,True,False,False,True,True,False,none,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.29,0.11859999999999998,0.1714,0.0,down,flat,large,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1167__mixed_blind__neutral_forecaster__s00,kalshi_train_1167,Politics,E1,0,5,5,False,True,False,True,-0.1714,0.06,0.35,0.2314,-0.06,0.2314,False,2.0,2.0,0.9,False,False,False,False,True,True,False,moderate,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.9,False,0.29,0.11859999999999998,0.1714,0.06,down,up,large,5,max_abs_update,0.06,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1167__mixed_blind__neutral_forecaster__s00,kalshi_train_1167,Politics,E2,1,1,5,True,False,False,True,-0.1714,0.0,0.29,0.1714,0.0,0.1714,False,2.0,0.0,0.8,True,True,False,False,True,True,False,none,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.29,0.11859999999999998,0.1714,0.0,down,flat,large,5,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1167__mixed_blind__neutral_forecaster__s00,kalshi_train_1167,Politics,E1,0,5,5,False,True,False,True,-0.1714,0.06,0.35,0.2314,-0.06,0.2314,False,2.0,2.0,0.9,False,False,False,False,True,True,False,moderate,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.9,False,0.29,0.11859999999999998,0.1714,0.06,down,up,large,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1167__mixed_blind__neutral_forecaster__s00,kalshi_train_1167,Politics,E2,1,1,5,True,False,False,True,-0.1714,0.0,0.29,0.1714,0.0,0.1714,False,2.0,0.0,0.8,True,True,False,False,True,True,False,none,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.29,0.11859999999999998,0.1714,0.0,down,flat,large,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1167__mixed_blind__neutral_forecaster__s00,kalshi_train_1167,Politics,E1,0,5,5,False,True,False,True,-0.1714,0.06,0.35,0.2314,-0.06,0.2314,False,2.0,2.0,0.9,False,False,False,False,True,True,False,moderate,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.9,False,0.29,0.11859999999999998,0.1714,0.06,down,up,large,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1167__mixed_blind__neutral_forecaster__s00,kalshi_train_1167,Politics,E1,0,5,5,False,True,False,True,-0.1714,0.06,0.35,0.2314,-0.06,0.2314,False,2.0,2.0,0.9,False,False,False,False,True,True,False,moderate,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.9,False,0.29,0.11859999999999998,0.1714,0.06,down,up,large,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1167__mixed_blind__neutral_forecaster__s00,kalshi_train_1167,Politics,E2,1,1,5,True,False,False,True,-0.1714,0.0,0.29,0.1714,0.0,0.1714,False,2.0,0.0,0.8,True,True,False,False,True,True,False,none,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.29,0.11859999999999998,0.1714,0.0,down,flat,large,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E2,1,3,3,False,False,True,True,0.1692999999999999,0.0161,0.28,0.1531999999999999,0.0161,0.1531999999999999,True,1.0,1.0,0.6,False,False,False,False,False,True,False,small,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.6,False,0.2639,0.4331999999999999,0.1692999999999999,0.0161,up,up,large,3,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,max_abs_update,0.0460999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E2,1,3,3,False,False,True,True,0.1692999999999999,0.0161,0.28,0.1531999999999999,0.0161,0.1531999999999999,True,1.0,1.0,0.6,False,False,False,False,False,True,False,small,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.6,False,0.2639,0.4331999999999999,0.1692999999999999,0.0161,up,up,large,3,min_abs_update,0.0161,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E2,1,3,3,False,False,True,True,0.1692999999999999,0.0161,0.28,0.1531999999999999,0.0161,0.1531999999999999,True,1.0,1.0,0.6,False,False,False,False,False,True,False,small,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.6,False,0.2639,0.4331999999999999,0.1692999999999999,0.0161,up,up,large,3,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_2319__mixed_blind__neutral_forecaster__s00,kalshi_train_2319,Politics,E1,0,1,3,True,True,True,True,0.1692999999999999,0.0460999999999999,0.31,0.1231999999999999,0.0460999999999999,0.1231999999999999,True,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.2639000000000001,0.4332,0.1692999999999999,0.0460999999999999,up,up,large,3,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E3,2,3,5,False,True,False,True,-0.1688,0.0,0.1849,0.1688,0.0,0.1688,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.1849,0.016100000000000003,0.1688,0.0,down,flat,large,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E1,0,1,5,True,False,True,True,-0.1688,-0.0349,0.15,0.1339,0.0349,0.1339,True,2.0,2.0,0.75,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.75,False,0.1849,0.016100000000000003,0.1688,0.0349,down,down,large,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E3,2,3,5,False,True,False,True,-0.1688,0.0,0.1849,0.1688,0.0,0.1688,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.1849,0.016100000000000003,0.1688,0.0,down,flat,large,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E2,1,5,5,False,False,False,True,-0.1688,0.0350999999999999,0.22,0.2039,-0.0350999999999999,0.2039,False,2.0,2.0,0.7,False,False,False,True,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.1849000000000001,0.016100000000000086,0.1688,0.0350999999999999,down,up,large,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E1,0,1,5,True,False,True,True,-0.1688,-0.0349,0.15,0.1339,0.0349,0.1339,True,2.0,2.0,0.75,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.75,False,0.1849,0.016100000000000003,0.1688,0.0349,down,down,large,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E2,1,5,5,False,False,False,True,-0.1688,0.0350999999999999,0.22,0.2039,-0.0350999999999999,0.2039,False,2.0,2.0,0.7,False,False,False,True,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.1849000000000001,0.016100000000000086,0.1688,0.0350999999999999,down,up,large,5,max_abs_update,0.0350999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E3,2,3,5,False,True,False,True,-0.1688,0.0,0.1849,0.1688,0.0,0.1688,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.1849,0.016100000000000003,0.1688,0.0,down,flat,large,5,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E2,1,5,5,False,False,False,True,-0.1688,0.0350999999999999,0.22,0.2039,-0.0350999999999999,0.2039,False,2.0,2.0,0.7,False,False,False,True,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.1849000000000001,0.016100000000000086,0.1688,0.0350999999999999,down,up,large,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E1,0,1,5,True,False,True,True,-0.1688,-0.0349,0.15,0.1339,0.0349,0.1339,True,2.0,2.0,0.75,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.75,False,0.1849,0.016100000000000003,0.1688,0.0349,down,down,large,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E1,0,1,5,True,False,True,True,-0.1688,-0.0349,0.15,0.1339,0.0349,0.1339,True,2.0,2.0,0.75,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.75,False,0.1849,0.016100000000000003,0.1688,0.0349,down,down,large,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E1,0,1,5,True,False,True,True,-0.1688,-0.0349,0.15,0.1339,0.0349,0.1339,True,2.0,2.0,0.75,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.75,False,0.1849,0.016100000000000003,0.1688,0.0349,down,down,large,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1680__mixed_blind__neutral_forecaster__s00,kalshi_train_1680,Politics,E1,0,1,5,True,False,True,True,-0.1688,-0.0349,0.15,0.1339,0.0349,0.1339,True,2.0,2.0,0.75,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.75,False,0.1849,0.016100000000000003,0.1688,0.0349,down,down,large,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0627__mixed_blind__neutral_forecaster__s00,kalshi_train_0627,Elections,E1,0,1,5,True,True,True,True,0.1641,0.0837,0.65,0.0804,0.0837,0.0804,True,1.0,1.0,0.9,False,False,True,True,True,True,False,moderate,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.9,False,0.5663,0.7304,0.1641,0.0837,up,up,large,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0627__mixed_blind__neutral_forecaster__s00,kalshi_train_0627,Elections,E1,0,1,5,True,True,True,True,0.1641,0.0837,0.65,0.0804,0.0837,0.0804,True,1.0,1.0,0.9,False,False,True,True,True,True,False,moderate,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.9,False,0.5663,0.7304,0.1641,0.0837,up,up,large,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0627__mixed_blind__neutral_forecaster__s00,kalshi_train_0627,Elections,E1,0,1,5,True,True,True,True,0.1641,0.0837,0.65,0.0804,0.0837,0.0804,True,1.0,1.0,0.9,False,False,True,True,True,True,False,moderate,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.9,False,0.5663,0.7304,0.1641,0.0837,up,up,large,5,max_confidence,,,,,,,
